time,flux,flux_err
288.4324449584601,0.999958,8.541656e-05
288.43312603540835,1.0000086,8.541848e-05
288.4338071123566,1.000176,8.5427564e-05
288.43448828907276,1.0001031,8.542594e-05
288.435169366021,1.0001178,8.542959e-05
288.4358505429773,1.0000142,8.5426844e-05
288.43653151992476,1.000024,8.5428655e-05
288.437212596873,1.0000454,8.5431755e-05
288.43789367382124,1.0001587,8.5438594e-05
288.4385748505374,1.0000348,8.543632e-05
288.4392559274929,1.0000789,8.5438995e-05
288.43993700444116,1.0000359,8.543877e-05
288.44061818139016,1.0001447,8.544367e-05
288.4412992583384,1.000041,8.5441105e-05
288.4419802352859,0.9999868,8.5438754e-05
288.44266141200933,1.000096,8.544174e-05
288.44334248895757,1.0000141,8.543915e-05
288.4440235659058,1.0000504,8.5440035e-05
288.4447047428548,1.0001539,8.544126e-05
288.44538581980305,0.9999838,8.543269e-05
288.4460669965192,1.0000956,8.5434025e-05
288.44674807347474,1.0000752,8.5431806e-05
288.4474290504222,0.9999578,8.542567e-05
288.44811012737046,1.0002422,8.543235e-05
288.44879130431946,1.0000365,8.542061e-05
288.4494723812677,1.0001497,8.542112e-05
288.4501534579904,1.000096,8.5415304e-05
288.4508346349394,1.0000932,8.5410684e-05
288.4515157118876,1.0000595,8.540565e-05
288.45219678883586,1.000297,8.5409985e-05
288.4528778657841,1.0001137,8.539638e-05
288.4535589427396,1.0002133,8.5395666e-05
288.454240019455,1.0001067,8.5387655e-05
288.45492119640403,1.0001677,8.538393e-05
288.45560227335227,0.9999526,8.537087e-05
288.4562833503005,1.0001154,8.537132e-05
288.4569645272495,0.9999039,8.535746e-05
288.4576456039722,1.0000837,8.535786e-05
288.4583265809197,1.000138,8.535558e-05
288.4590076578679,1.0003206,8.5355874e-05
288.4596888348169,1.0000188,8.5337655e-05
288.46036991177243,1.000208,8.534024e-05
288.46105098848784,1.0001339,8.5329964e-05
288.46173216543684,0.99993896,8.53182e-05
288.4624132423851,1.000148,8.532123e-05
288.4630943193333,1.0000249,8.531135e-05
288.46377539628156,1.0002214,8.5312386e-05
288.46445647300425,1.000193,8.530639e-05
288.4651375499525,0.9999841,8.529336e-05
288.4658187269015,1.0001053,8.529314e-05
288.46649980384973,1.0000944,8.528785e-05
288.46718088079797,1.0000787,8.528276e-05
288.46786205751414,1.0001261,8.527984e-05
288.46854313446966,1.0000846,8.527376e-05
288.46922411141713,1.0001117,8.527019e-05
288.4699051883654,1.0000588,8.526354e-05
288.4705863653144,1.0001699,8.526386e-05
288.47126744203706,1.0002619,8.5262036e-05
288.47194861898606,1.0001471,8.5254134e-05
288.4726296959343,1.0002743,8.525488e-05
288.4733108728833,1.0003004,8.525233e-05
288.47399194983154,1.0001217,8.5241605e-05
288.4746729265462,1.000046,8.5235464e-05
288.4753540035017,1.000382,8.524386e-05
288.4760351804507,1.0002083,8.52341e-05
288.47671625739895,1.0002295,8.5231004e-05
288.4773973343472,1.0002599,8.5227875e-05
288.47807851106336,1.0000051,8.521556e-05
288.4787595880189,1.0002172,8.5219035e-05
288.4794406649671,1.0002025,8.5214626e-05
288.48012174191535,1.0003179,8.521591e-05
288.4808028188636,1.0002865,8.521161e-05
288.481483895579,1.0002196,8.5205575e-05
288.482165072528,1.0002276,8.520266e-05
288.4828461494835,1.0002984,8.520203e-05
288.48352722643176,1.0003479,8.520016e-05
288.48420830314717,1.0002139,8.519684e-05
288.4848894800962,1.0001968,8.518913e-05
288.4855704570509,1.0001591,8.518404e-05
288.48625153399917,1.0003451,8.518773e-05
288.48693271094817,1.0002165,8.517928e-05
288.4876137876636,1.0002244,8.517707e-05
288.4882948646118,1.0000795,8.516993e-05
288.4889760415608,1.0004371,8.5180225e-05
288.48965711851633,1.0003848,8.517501e-05
288.49033819523174,1.0003141,8.51715e-05
288.49101927218,1.0001918,8.516369e-05
288.4917003491282,1.0001968,8.516197e-05
288.49238142607646,1.0002846,8.516278e-05
288.493062503032,1.000253,8.515993e-05
288.49374367974815,1.0001217,8.515327e-05
288.4944247566964,1.0003054,8.515791e-05
288.4951059336454,1.0002356,8.515391e-05
288.49578701059363,1.0002681,8.5153195e-05
288.49646808730904,1.0001705,8.515009e-05
288.4971490642638,1.0002686,8.515239e-05
288.4978302412128,1.000185,8.5150015e-05
288.49851131816104,1.0002173,8.515104e-05
288.4991924948772,1.000308,8.515426e-05
